mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.006005684534708659,0.0014155159863059178,0.0,0.0,0.07200000000000001,2,1.045,3,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 2, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9}",,,,,,487
0.005338271458943685,0.00047181996028893236,0.0,0.0,0.07200000000000001,2,1.045,3,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 2, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9900000000000001}",,,,,,487
21.29635699590047,0.03745026733042971,0.022687196731567383,0.0004717075687024718,0.07200000000000001,3,0.855,1,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.81}",-4972956864.980534,-5063545448.980578,-4931838291.60823,-4989446868.523114,55018990.59053395,128
23.824321428934734,0.06133863860221064,0.022687117258707683,0.0004718199201299551,0.07200000000000001,3,0.855,1,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.9}",-4973297959.8443575,-5064640353.399933,-4932008987.386238,-4989982433.5435095,55416896.097537726,152
26.366631984710693,0.04011408409656181,0.023021221160888672,0.0008175080930033075,0.07200000000000001,3,0.855,1,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.9900000000000001}",-4975526780.436353,-5067436086.243507,-4934728593.304252,-4992563819.994704,55500842.085144795,271
21.54958701133728,0.0725967248355994,0.022687514623006184,0.0009435274687457621,0.07200000000000001,3,0.855,1,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.81}",-4972928837.400123,-5063963933.132814,-4931572429.777082,-4989488400.103339,55302452.49467714,130
24.155956268310547,0.01658844188289665,0.0223538080851237,0.0004719323518753975,0.07200000000000001,3,0.855,1,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.9}",-4973306127.23462,-5064713382.966459,-4932000767.789787,-4990006759.330289,55451738.12156549,153
26.59397562344869,0.03351165416486621,0.022687435150146484,0.0004718761259665186,0.07200000000000001,3,0.855,1,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.9900000000000001}",-4976581125.516153,-5067579770.927124,-4934930104.873569,-4993030333.772282,55389023.07148392,281
21.79113992055257,0.045577712457693514,0.02268703778584798,0.0004719323518753975,0.07200000000000001,3,0.855,1,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.81}",-4973689909.949231,-5063670752.152323,-4932159604.722595,-4989840088.941383,54890294.74433401,147
24.440881331761677,0.1545562596316133,0.0223538080851237,0.0009436960410774981,0.07200000000000001,3,0.855,1,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.9}",-4973349031.962055,-5064701354.932609,-4932036244.978662,-4990028877.291108,55429659.80967272,154
26.88777271906535,0.10733698818956958,0.02201986312866211,5.150429962800233e-07,0.07200000000000001,3,0.855,1,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.9900000000000001}",-4977014979.49595,-5067558989.730156,-4934991326.58745,-4993188431.937852,55315650.29113876,283
21.277339378992718,0.10904272776239256,0.022353569666544598,0.00047176373437288107,0.07200000000000001,3,0.855,2,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.81}",-4974996653.653549,-5064421641.173002,-4930961264.459922,-4990126519.762157,55525385.632445335,161
23.759929180145264,0.06391897297789272,0.022687355677286785,0.00047165134277924473,0.07200000000000001,3,0.855,2,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.9}",-4973805118.014986,-5065167309.778312,-4932534355.835379,-4990502261.2095585,55419437.39069716,172
26.379310210545857,0.1099672792327244,0.022353569666544598,0.0004719323518753975,0.07200000000000001,3,0.855,2,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.9900000000000001}",-4974783841.59349,-5067873480.416473,-4934294282.459463,-4992317201.489809,55925036.514068976,263
21.61998454729716,0.09410784862291421,0.023020585378011067,0.0008175081239066605,0.07200000000000001,3,0.855,2,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.81}",-4975013956.392352,-5064912907.8158865,-4930694852.692316,-4990207238.966851,55837552.81665969,163
23.997812430063885,0.11138456089960282,0.021686315536499023,0.0004717075687024718,0.07200000000000001,3,0.855,2,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.9}",-4973823427.695787,-5065238614.657211,-4932527882.452343,-4990529974.935114,55451877.942849115,174
26.381645441055298,0.053473461905829967,0.022687355677286785,0.0004718199201299551,0.07200000000000001,3,0.855,2,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.9900000000000001}",-4974784831.117742,-5068149937.685767,-4934631343.094625,-4992522037.299378,55933056.044679135,268
21.72674814860026,0.15899871703206903,0.02268703778584798,0.00047210114996419693,0.07200000000000001,3,0.855,2,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.81}",-4975156634.197095,-5064632945.998969,-4931577468.460866,-4990455682.885643,55386434.523290366,169
24.388500610987347,0.08203506211161059,0.022353649139404297,0.00047204486388140876,0.07200000000000001,3,0.855,2,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.9}",-4973880949.546674,-5065347635.586808,-4932950318.102703,-4990726301.078729,55347910.65268018,183
27.122652928034466,0.21430232848131495,0.022686878840128582,0.0004716513427792448,0.07200000000000001,3,0.855,2,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.9900000000000001}",-4975109010.49494,-5068024363.860821,-4934586272.46526,-4992573215.607007,55858033.76399731,272
21.24531078338623,0.040690548668826376,0.022019624710083008,0.000817216143245561,0.07200000000000001,3,0.855,3,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.81}",-4976354270.869505,-5064344567.1069,-4932001576.429675,-4990900138.135361,54999112.03061937,195
23.774943033854168,0.17271115234966833,0.022353569666544598,0.0004719323117259841,0.07200000000000001,3,0.855,3,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.9}",-4972385508.798602,-5063236421.710919,-4932298147.32715,-4989306692.612224,54778053.82261878,124
26.26820985476176,0.1464689714695973,0.02302066485087077,4.052336624139774e-07,0.07200000000000001,3,0.855,3,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.9900000000000001}",-4974738726.01826,-5067891887.340277,-4934931841.477386,-4992520818.278641,55718013.56134296,267
21.426141341527302,0.1140462003711457,0.022020339965820312,1.9466795466607238e-07,0.07200000000000001,3,0.855,3,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.81}",-4976351559.119662,-5064431272.966522,-4931753454.91832,-4990845429.001502,55126551.670507774,191
24.038849751154583,0.12833763615269564,0.02302098274230957,0.0008177027609538352,0.07200000000000001,3,0.855,3,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.9}",-4972375387.090642,-5063458784.228741,-4932300135.23949,-4989378102.186291,54878453.82685418,126
26.479401350021362,0.11362063783536597,0.022687514623006184,0.0004719323518753975,0.07200000000000001,3,0.855,3,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.9900000000000001}",-4974910963.178931,-5067990152.634444,-4935132229.469832,-4992677781.761069,55674960.37299251,276
21.69405182202657,0.08712825248992212,0.02201978365580241,0.0008173134559634954,0.07200000000000001,3,0.855,3,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.81}",-4976925825.98275,-5064162935.437379,-4932385815.797351,-4991158192.405827,54730993.69130257,203
24.314767122268677,0.02686140837616577,0.023354768753051758,0.0004720447434618672,0.07200000000000001,3,0.855,3,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9}",-4972420689.265844,-5063580391.582807,-4932720374.839534,-4989573818.562729,54782955.85927629,136
26.81259775161743,0.11256908736986207,0.02302098274230957,1.9466795466607238e-07,0.07200000000000001,3,0.855,3,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.855, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9900000000000001}",-4974864719.551825,-5068408945.33674,-4935402853.9341135,-4992892172.940892,55775722.880850784,279
23.788955847422283,0.17123919755968744,0.021686792373657227,0.0009439208242683608,0.07200000000000001,3,0.95,1,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.81}",-4973271338.96529,-5063000651.61415,-4930605925.985342,-4988959305.521594,55176535.257816635,109
26.59917672475179,0.1859771919274952,0.022020339965820312,0.000817605409597504,0.07200000000000001,3,0.95,1,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.9}",-4971640008.3449955,-5064663439.634985,-4934328657.079455,-4990210701.686479,54805363.93661268,164
29.537847995758057,0.10490920793929251,0.023021141688028973,0.000817605533196196,0.07200000000000001,3,0.95,1,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.9900000000000001}",-4973047083.412572,-5066708444.471821,-4934404681.864556,-4991386736.582982,55547748.58214675,216
24.021834055582683,0.05858513184952751,0.02202002207438151,2.247831920581015e-07,0.07200000000000001,3,0.95,1,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.81}",-4973272168.68921,-5063213205.977185,-4930689337.034721,-4989058237.2337055,55242157.39172678,117
26.840729872385662,0.14980761259497638,0.02201986312866211,5.150429962800233e-07,0.07200000000000001,3,0.95,1,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.9}",-4971498899.7069,-5064710694.594761,-4934290300.271443,-4990166631.524368,54855768.29145742,162
29.62058957417806,0.12131907287635943,0.021352688471476238,0.00047176373437288107,0.07200000000000001,3,0.95,1,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.9900000000000001}",-4972955855.3555155,-5066740773.742999,-4933982929.751781,-4991226519.616765,55716689.08989241,207
24.187318086624146,0.10854907655162438,0.022687276204427082,0.00047142655959197545,0.07200000000000001,3,0.95,1,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.81}",-4973934924.979864,-5063364853.398507,-4930670163.998994,-4989323314.125789,55254393.7262798,125
27.187044461568195,0.12650141227209305,0.022353569666544598,0.000471595136937897,0.07200000000000001,3,0.95,1,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.9}",-4971509351.934394,-5064801677.248079,-4934006326.451016,-4990105785.211163,54992280.94617573,159
30.097022771835327,0.09622055335479734,0.022687196731567383,0.0009437522318559391,0.07200000000000001,3,0.95,1,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.9900000000000001}",-4973351967.514602,-5066820242.43461,-4933872795.104037,-4991348335.01775,55747393.78308878,215
23.55107347170512,0.027353722627720813,0.021685997645060223,0.00047165158381917905,0.07200000000000001,3,0.95,2,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.81}",-4972460055.389343,-5063003578.900531,-4930094905.702092,-4988519513.330655,55435298.591354355,83
26.784345149993896,0.15356256707724103,0.022687276204427082,0.000471595136937897,0.07200000000000001,3,0.95,2,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.9}",-4971364990.260895,-5065108737.54025,-4934591809.053547,-4990355178.951564,54949295.44759843,166
29.355674982070923,0.09309707145983208,0.021686236063639324,0.00047181996028893236,0.07200000000000001,3,0.95,2,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.9900000000000001}",-4974202749.063667,-5065120839.929535,-4935406438.421558,-4991576675.80492,54362036.30875106,222
24.018831729888916,0.2011653627065407,0.022687117258707683,0.0004719885175601573,0.07200000000000001,3,0.95,2,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.81}",-4972449343.6817,-5062883378.621637,-4929844651.073322,-4988392457.79222,55470490.18817422,76
26.783010721206665,0.12696530602818262,0.022353649139404297,0.0009435836494820669,0.07200000000000001,3,0.95,2,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.9}",-4971231794.516884,-5065396906.941908,-4934966960.208519,-4990531887.222437,54968857.45614434,175
29.291624307632446,0.0230136426539277,0.022687117258707683,0.0004716513427792448,0.07200000000000001,3,0.95,2,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.9900000000000001}",-4974806838.061046,-5065031287.326042,-4935011321.243626,-4991616482.210238,54394981.36982271,226
24.12125817934672,0.1887834617672898,0.022687196731567383,0.0004717075687024718,0.07200000000000001,3,0.95,2,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.81}",-4973071456.2734375,-5062593233.69852,-4929934766.46198,-4988533152.144646,55250129.78444684,85
26.787347952524822,0.16155925698354315,0.022687117258707683,0.0012483181722702191,0.07200000000000001,3,0.95,2,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.9}",-4971244718.1474495,-5065525419.013837,-4934680657.582846,-4990483598.248044,55122220.43862794,171
29.838454246520996,0.08018278722614379,0.02302090326944987,1.1239159602905075e-07,0.07200000000000001,3,0.95,2,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.9900000000000001}",-4975116334.693546,-5064908076.818031,-4934519747.507258,-4991514719.672946,54479105.337508835,219
23.670848846435547,0.04618904735037365,0.022353569666544598,0.00047159517711601586,0.07200000000000001,3,0.95,3,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.81}",-4972965193.765874,-5063735369.986782,-4927735698.162438,-4988145420.638364,56549725.31620595,64
26.575488487879436,0.08231571772609576,0.022353967030843098,0.00047165134277924473,0.07200000000000001,3,0.95,3,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.9}",-4972056082.530434,-5064713697.703527,-4934553091.591016,-4990440957.274993,54704957.48664791,168
29.45443852742513,0.2089232920975536,0.022353967030843098,0.0009439770351203146,0.07200000000000001,3,0.95,3,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.9900000000000001}",-4974719821.138305,-5064994368.066522,-4932839905.110418,-4990851364.771749,55144480.20006046,192
24.082889477411907,0.08224948402673628,0.022687355677286785,0.00047181996028893236,0.07200000000000001,3,0.95,3,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.81}",-4972950683.584176,-5064088187.868774,-4927478491.542955,-4988172454.331968,56799818.13986078,66
26.854075352350872,0.17864938515302153,0.025356451670328777,0.002627244560340368,0.07200000000000001,3,0.95,3,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.9}",-4971915267.220171,-5064925484.394852,-4934607193.911296,-4990482648.508773,54798266.0587988,170
29.813097953796387,0.04295751364267052,0.022687355677286785,0.0004719885175601573,0.07200000000000001,3,0.95,3,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.9900000000000001}",-4975161113.061872,-5064991795.651196,-4932682937.494118,-4990945282.069061,55155921.290725656,197
24.266389449437458,0.10174688707680886,0.022687276204427082,0.00047176373437288107,0.07200000000000001,3,0.95,3,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.81}",-4973613607.985224,-5063825002.730368,-4927565579.654722,-4988334730.123438,56593233.82397757,74
27.23241901397705,0.09266324255273771,0.022353649139404297,0.000471707528533926,0.07200000000000001,3,0.95,3,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9}",-4971921870.137824,-5065115751.453852,-4934546583.255882,-4990528068.282519,54904279.60263908,173
30.302876869837444,0.047458512487049055,0.02268703778584798,0.000471595136937897,0.07200000000000001,3,0.95,3,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 0.95, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9900000000000001}",-4975189196.31777,-5064973332.766483,-4932205714.06098,-4990789414.381744,55313260.898963176,186
0.0070065657297770185,0.0008173134095974245,0.0,0.0,0.07200000000000001,3,1.045,1,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.81}",,,,,,487
0.007339954376220703,0.0004718761259665186,0.0,0.0,0.07200000000000001,3,1.045,1,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.9}",,,,,,487
0.007006406784057617,0.0008172160736881718,0.0,0.0,0.07200000000000001,3,1.045,1,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 99, 'subsample': 0.9900000000000001}",,,,,,487
0.007006088892618815,0.0008173135023295638,0.0,0.0,0.07200000000000001,3,1.045,1,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.81}",,,,,,487
0.006339311599731445,0.0004715389511856095,0.0,0.0,0.07200000000000001,3,1.045,1,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.9}",,,,,,487
0.006338914235432942,0.00047181992012995503,0.0,0.0,0.07200000000000001,3,1.045,1,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.9900000000000001}",,,,,,487
0.006593783696492513,0.0008319225938070336,0.0,0.0,0.07200000000000001,3,1.045,1,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.81}",,,,,,487
0.006338914235432942,0.0004719885978494184,0.0,0.0,0.07200000000000001,3,1.045,1,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.9}",,,,,,487
0.00767366091410319,0.0004721572554392185,0.0,0.0,0.07200000000000001,3,1.045,1,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 1, 'n_estimators': 101, 'subsample': 0.9900000000000001}",,,,,,487
0.00767366091410319,0.00047181996028893236,0.0,0.0,0.07200000000000001,3,1.045,2,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.81}",,,,,,487
0.007673184076944987,0.0004723257725730258,0.0,0.0,0.07200000000000001,3,1.045,2,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.9}",,,,,,487
0.007006168365478516,0.0,0.0,0.0,0.07200000000000001,3,1.045,2,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 99, 'subsample': 0.9900000000000001}",,,,,,487
0.007006168365478516,0.0008170214057335057,0.0,0.0,0.07200000000000001,3,1.045,2,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.81}",,,,,,487
0.007673581441243489,0.0004719323518753975,0.0,0.0,0.07200000000000001,3,1.045,2,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.9}",,,,,,487
0.007006247838338216,4.899036091938795e-07,0.0,0.0,0.07200000000000001,3,1.045,2,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.9900000000000001}",,,,,,487
0.007339954376220703,0.0009435836494820669,0.0,0.0,0.07200000000000001,3,1.045,2,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.81}",,,,,,487
0.006339550018310547,0.0004720447434618672,0.0,0.0,0.07200000000000001,3,1.045,2,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.9}",,,,,,487
0.00600584348042806,6.25769923052137e-07,0.0,0.0,0.07200000000000001,3,1.045,2,101,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 2, 'n_estimators': 101, 'subsample': 0.9900000000000001}",,,,,,487
0.006005605061848958,1.1239159602905075e-07,0.0,0.0,0.07200000000000001,3,1.045,3,99,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.81}",,,,,,487
0.0066725413004557295,0.00047198851756015723,0.0,0.0,0.07200000000000001,3,1.045,3,99,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.9}",,,,,,487
0.007673501968383789,0.0004718761259665186,0.0,0.0,0.07200000000000001,3,1.045,3,99,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 99, 'subsample': 0.9900000000000001}",,,,,,487
0.008006970087687174,2.247831920581015e-07,0.0,0.0,0.07200000000000001,3,1.045,3,100,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.81}",,,,,,487
0.007673343022664388,0.000472100909153797,0.0,0.0,0.07200000000000001,3,1.045,3,100,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.9}",,,,,,487
0.007006168365478516,0.000817216143245561,0.0,0.0,0.07200000000000001,3,1.045,3,100,0.9900000000000001,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.9900000000000001}",,,,,,487
0.0063389937082926435,0.0017012488462920005,0.0,0.0,0.07200000000000001,3,1.045,3,101,0.81,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.81}",,,,,,487
0.006338834762573242,0.0012483394171641752,0.0,0.0,0.07200000000000001,3,1.045,3,101,0.9,"{'learning_rate': 0.07200000000000001, 'max_depth': 3, 'max_features': 1.045, 'min_samples_leaf': 3, 'n_estimators': 101, 'subsample': 0.9}",,,,,,487
