PC1,PC2,Cluster
0.49158406,-1.0744847,4
-1.1611506,0.05443792,3
0.5204588,-1.0944376,0
0.5477089,-0.996011,4
-0.41543522,0.9007103,4
0.29551876,-0.0084514115,4
1.2696291,-0.15239048,2
-0.47760597,0.93307894,1
0.56565636,0.986968,4
0.48952997,-0.98411787,4
-0.429148,0.9059327,1
-0.39946598,0.9824757,1
-0.43526512,0.99535996,1
-0.15848517,-0.032671448,0
0.5523012,0.8843182,1
0.6127899,0.80134356,1
-0.40222073,0.9866206,1
1.2555672,-0.12240602,2
-0.40962362,0.8812875,1
-0.43246213,-0.98476297,3
-1.1389505,-0.089655474,3
1.271218,-0.14654358,4
0.3246529,-0.0185931,2
0.3542652,-0.15443449,2
0.5451521,-1.1488364,0
0.32790872,-0.022701781,2
-0.18568872,-0.11571104,0
-0.20086072,0.01670811,0
-1.1722821,-0.12068827,3
0.49472526,-0.95269793,2
0.53356034,-1.1370835,2
-0.42678478,0.8739813,1
-0.18563251,0.012513715,1
-1.1047416,-0.15258177,0
0.55934733,0.95622176,1
-1.1546038,-0.078495726,0
-0.4312378,0.89029646,4
1.2465007,-0.099211715,2
-0.20550922,-0.09189449,4
-0.39949888,0.8750296,1
0.4815554,-1.055029,4
-1.1750505,0.009996483,0
1.2595918,-0.14779057,4
-0.27291954,-0.04492198,1
0.539643,1.0263952,1
1.3045032,-0.012811727,2
-0.4391964,-1.0921113,0
0.5180663,-0.97713304,2
-0.46433863,0.9316969,1
-0.17143811,-0.17213923,1
-0.3994139,-1.1484395,0
-0.4844674,-1.0640231,4
0.6238326,0.8259709,1
-0.14197302,-0.16286196,0
-0.41292122,0.8643435,1
-0.3763933,0.99869746,4
1.2728938,-0.058236055,2
0.3198584,-0.11172291,2
0.49166986,0.9004151,1
-1.1892877,-0.039582778,3
1.3054813,0.0021950994,4
-0.20276652,-0.08743565,0
0.4942804,-1.0904315,2
0.55165863,0.8652924,1
0.3270858,-0.119558945,4
-0.47180414,-0.9903471,3
0.4988983,-0.99335825,2
0.33782616,-0.1723493,2
-1.1347078,-0.0069145244,0
-1.1955264,-0.059296,4
-0.44341812,-1.0984248,3
-0.15280546,-0.0067295507,0
-0.4598759,0.88001525,1
-0.37410456,0.97057486,4
-1.178347,-0.08139228,4
0.550375,0.8384674,1
-0.19428301,-0.1056676,4
-1.1614137,0.03893434,3
-0.4221259,-1.1124333,4
0.30752647,-0.12920319,2
1.247071,-0.0059140683,2
1.2375724,0.031559538,4
0.29703102,0.005884147,2
0.28774682,0.020357745,2
-0.24805595,-0.08641561,1
-0.46376517,0.94638854,1
0.34113985,-0.018809296,2
1.2646105,0.016806774,2
0.32803622,0.009348388,2
1.2580103,0.046206117,2
0.5160437,-1.1302116,0
-1.1368439,0.0066639166,4
0.5461741,1.0279626,1
1.2136313,-0.10324388,2
1.3184617,-0.049250163,2
1.2584186,-0.18027619,2
-0.4369062,-0.9768354,3
0.3486209,-0.12646721,2
1.292635,-0.19522941,2
-0.39997444,0.9947502,1
0.52922106,1.0134565,4
1.2379044,0.0104622,2
0.5096493,0.96626526,4
0.5841104,0.8361829,1
-0.45863694,-1.1173314,3
0.6150011,0.81420326,1
0.26325378,-0.10050681,2
-0.4183726,0.8954374,4
-1.1314753,-0.11645256,0
-0.17414884,0.009493984,0
-1.1469549,-0.107565425,4
-0.4178053,-1.0099245,3
0.37184513,-0.18298224,2
-1.1542163,-0.12933232,3
0.54720587,0.82874864,1
0.56449556,0.87157094,4
0.50260264,-1.1306894,0
-0.389613,0.8675326,1
0.49846143,-1.129684,4
0.538778,0.9856346,1
0.53191996,-1.1019862,2
0.61268705,0.8019932,1
1.2406424,-0.14323151,4
-0.4452516,-0.95684445,3
-1.1373066,-0.107381605,3
-0.49471736,-1.1081372,3
0.53581303,0.95564145,1
0.5492515,1.0001553,1
0.5479812,0.8680913,1
-1.1425799,0.021616966,3
-1.163539,-0.06546638,3
0.27694464,-0.015676737,2
-0.47217408,-1.1246964,0
-1.1839443,0.041181244,3
0.30743504,-0.10239495,2
0.5194916,1.0146272,1
-0.42324436,0.87404174,1
-0.40239045,1.0256793,1
-0.41150224,0.98212475,1
1.2614833,-0.13099748,2
0.5931123,0.9887904,1
0.3063703,-0.12368504,4
1.2597116,0.011957203,2
-0.400499,0.9050121,1
-0.4319651,1.05908,4
-0.17950346,-0.13094963,1
1.299752,-0.17227216,2
0.56000495,0.9667783,1
0.32192624,-0.1714534,2
-0.38984367,0.87715566,1
1.2913244,-0.1494967,4
1.2291015,-0.11814209,2
0.26872662,0.016080651,2
-1.1231328,0.049270187,0
1.2594907,-0.15709434,2
0.493791,-0.9823574,2
0.56338924,0.9789522,1
1.2641224,-0.0064695845,2
-0.1586795,-0.11040931,0
-0.18058641,-0.1348652,1
-0.46418682,0.9292715,1
1.2686348,-0.14296423,4
-1.1574814,-0.08581227,4
-1.1541506,-0.1388922,3
-1.1733496,-0.098060094,0
-1.1679714,0.03843403,3
-1.1790863,-0.050020754,0
0.30674866,-0.13707213,2
-0.25091222,-0.046773624,4
-0.4146177,1.043996,1
0.5472603,0.88612556,1
-0.45065904,-0.9490008,4
-0.16869414,-0.021944493,0
0.31268194,-0.14015299,2
-0.4410232,1.0070021,1
-1.1840179,0.05854978,3
-1.1496489,-0.120852515,3
-0.42432606,1.0706992,4
-1.1397651,0.07517545,4
-0.40791613,-1.1357206,0
-0.1954162,0.034951348,4
-1.1811785,0.053404517,3
-0.41556054,1.0033251,1
-0.23658757,-0.09318492,1
-1.2062107,-0.03788227,3
0.54463464,-1.1251078,0
-0.42603686,0.8915895,1
-0.3751291,0.8795987,1
-0.38908565,0.8950533,1
-0.4136084,1.0001211,4
-0.40339687,1.0211129,4
-1.1528118,0.018413307,4
-0.44154927,-1.1280202,0
-0.43823335,0.94932485,1
-0.43907657,0.9338681,1
-1.1539358,-0.092323765,3
0.5348384,-1.146837,0
-0.38371652,1.0090383,1
-0.4054706,0.8769271,4
-0.40331075,1.0099059,1
-1.1947438,0.06066189,3
-0.46096832,-1.0909954,4
1.2920498,-0.04782095,2
0.26342392,0.057708044,4
-0.20500629,0.06001356,1
0.5328799,0.8909963,4
-0.4674048,-1.1178848,3
1.2549754,-0.09319721,4
1.278008,-0.14074492,2
0.48760378,-1.0888954,4
1.2353194,-0.13697839,2
-0.4349003,-1.082193,4
0.30195245,-0.10996635,2
0.54438996,-1.0985233,0
1.241263,-0.1339264,2
-0.4588212,-0.94005924,4
-1.1789932,-0.06511297,0
0.3070605,0.011568869,2
-1.1551429,0.024133163,3
-0.3910666,1.0275385,1
-1.1482232,0.044119373,3
-0.20981787,0.04303215,1
0.49036443,-1.1265227,2
-0.4398303,0.9390163,1
0.26199478,-0.14436299,4
0.5319763,-1.1434238,4
0.5771217,0.9515999,1
-1.162646,0.059366867,0
1.2659855,-0.15082164,2
-0.2371485,-0.10440474,1
-1.1482754,-0.109677866,3
-0.20172547,0.021832097,4
-1.1641942,-0.07558233,3
0.29542142,-0.10688741,4
-0.41862574,0.8868111,1
0.27279207,-0.07976601,2
1.2478861,-0.14031301,2
1.2533019,-0.12847434,2
-0.42735332,0.8794935,4
0.31428003,-0.11669758,2
0.4553294,-1.0863901,2
-1.1504297,-0.11336669,0
-1.1700194,-0.084474474,0
-0.43722326,-0.9661098,3
-1.1631337,0.008966406,3
-0.38921925,1.0154244,1
-0.4846993,-1.0586065,3
-0.4610796,-1.0961742,4
0.343027,-0.16491288,2
-0.19829528,-0.11297518,1
0.2928823,-0.1011127,4
-1.145243,-0.14213291,3
-0.44127306,1.0257187,1
0.49732938,-0.99553823,2
-1.1957691,-0.056048423,3
1.2784518,-0.17140737,2
-1.1903307,-0.055032857,0
-0.4611473,0.8863004,1
-1.1907223,-0.105016455,3
0.6067835,0.9856093,1
0.31836313,-0.015322762,2
0.5886268,0.94058204,1
-0.45062247,1.0308409,4
-0.38083634,0.88807195,1
1.2385463,0.00092128385,2
-0.14325464,-0.1486236,0
-0.15202571,-0.13948193,1
-0.43478903,-0.97987115,3
-0.46259916,1.0454268,1
-0.4562034,0.9194863,1
-0.18116722,-0.13047916,4
-0.48115897,-1.0974482,3
-1.1829581,-0.07115137,3
-0.42750138,0.89609027,1
1.2873491,-0.018194621,2
-0.18836586,-0.08695942,1
0.5310939,1.0134066,1
-0.44182146,-0.962404,3
1.2429943,-0.16570802,2
-1.1386735,-0.122751385,3
-0.4163145,-1.1417679,0
0.49876323,0.9456175,4
-0.22167559,-0.13378403,0
-0.39722916,0.8468413,1
-1.1429176,-0.102396056,4
1.2433039,-0.005182023,2
0.29860127,-0.079296194,2
0.5636794,1.0081754,4
0.291213,0.0035189323,2
-0.40520838,0.8995984,1
0.52448654,1.0351723,4
-0.42357612,0.8804111,1
-0.43900505,-0.95949227,0
1.2523184,-0.10711165,2
-0.42565602,-0.99424314,0
1.255107,0.0005403043,2
-0.44828227,-1.0690233,3
-1.1948241,0.06413571,3
-0.42698175,1.0058547,1
0.48137996,-1.0634552,2
-0.41043228,0.91344965,1
0.56192297,1.0322703,4
-0.4453796,0.91081303,1
-0.46571153,-1.0804466,4
0.5390609,-0.97128695,4
-1.1746,-0.06002822,4
-0.40823755,1.0283881,1
0.26551998,0.05622233,2
-0.19428848,-0.11947879,4
0.50349516,-0.95038694,2
-0.41172022,0.90136564,1
1.2825003,-0.13312899,4
0.57897025,0.9507584,1
0.298098,0.03181645,4
-1.1051705,-0.14117648,0
1.266906,0.0068070064,2
1.285138,-0.15103346,2
-1.1715194,-0.07696646,4
0.24675034,-0.0815084,2
0.24278611,0.014554864,2
-0.4334083,-1.1628057,3
0.2703886,-0.090585716,2
-1.142808,0.04098675,3
0.5532248,0.9137785,1
-1.1916212,0.074346,4
-0.45518655,1.0270238,1
0.3343094,-0.045499314,2
0.5340107,-1.0130986,2
-0.42447287,-1.1644741,0
-1.1839014,-0.084186785,3
0.34601238,-0.17476137,2
-0.38600615,0.8870001,1
-1.1783756,-0.06716589,0
-0.37980255,0.8615267,1
-0.1967548,-0.108548895,1
-1.1609712,-0.10962293,0
-0.43955168,-1.0092729,3
-1.1105814,-0.1341743,0
0.48721957,-0.95433074,4
0.5518983,0.98303676,1
1.3044124,-0.20826818,2
0.26514447,-0.072896026,4
0.5526659,0.9749632,1
-0.22219965,-0.114553854,1
0.5592191,-1.022864,0
-1.1497543,-0.12289947,4
-0.45354384,-1.1100751,3
-0.19713445,-0.03881237,1
-1.1766704,-0.06677805,4
0.3275737,-0.12138021,4
-0.43210948,0.9186946,1
-0.45426184,-1.1129783,4
-0.37746388,0.9846563,1
0.5141997,-0.99109745,2
-1.1252627,-0.124667875,0
-0.4375558,1.0751251,4
-0.47250354,-1.0356703,3
-0.47056216,-0.9678575,3
0.5718782,0.8742566,4
0.5216852,0.90956086,4
1.2621601,-0.104559906,2
-0.22399913,-0.046318907,4
0.5275704,0.8851688,1
-0.20995502,0.050033025,1
0.33129627,-0.0043506073,2
0.6108205,0.8398178,1
-0.15140368,-0.14252065,4
-0.40662402,1.0255631,1
0.22956963,-0.10031839,2
1.251859,-0.007082119,4
-0.22659414,-0.075319625,0
-1.0946226,-0.15540163,0
-0.39526594,1.0424114,1
-0.4095287,1.0202221,1
0.60795385,0.8173316,1
1.2685138,-0.013779038,2
1.3027105,-0.14903817,2
-0.44408172,0.9505591,1
-0.17566863,-0.09733414,4
-0.41556132,-0.9972006,0
-0.44434372,-1.0175382,3
-1.1559886,-0.12281591,3
-0.42552492,0.87991935,1
-0.16687596,-0.15908188,0
-0.20993249,-0.103305,0
-0.4709999,-0.9397738,4
1.2280194,0.030392766,2
-1.1480584,-0.022893947,0
0.3222149,-0.03569516,2
0.60247916,0.8707387,1
-0.44133183,-1.0784547,0
0.489713,-1.1184844,2
0.54140437,0.84902734,1
-0.18201718,0.018481242,0
0.31667414,-0.15501484,2
-0.37894452,0.98855144,1
1.2848586,0.0068335147,2
0.5261489,0.8805905,1
-1.1779761,-0.08248376,0
-1.1305138,-0.12453144,0
1.2600026,-0.086198956,2
-0.15315858,-0.16904484,0
1.2857468,-0.05787108,2
0.53917146,-1.0367749,0
0.27792847,-0.12296721,2
-0.40508255,0.87711793,4
0.5684347,0.96705914,1
-0.49014455,-0.9401274,3
-0.4535316,1.0400627,1
1.3050483,-0.01009935,2
-0.33521816,0.8345958,1
-0.4427769,-0.9649567,3
-1.1693946,-0.060247656,3
0.47192866,-0.95107573,2
-0.42867324,0.9138897,1
0.31127778,-0.0666232,2
1.2884858,-0.111405015,2
-1.0751681,-0.032618884,0
-0.41225508,-1.1295476,3
0.52961093,1.0222805,1
-0.37166888,0.8375585,1
0.315809,-0.18943247,2
-1.2084578,-0.05648691,3
-1.1497976,0.021837424,3
0.31211373,-0.1301032,2
0.49830207,-0.9937275,2
1.3008231,-0.17872621,2
0.52697146,-1.1516585,4
0.56336033,0.8639023,1
1.2911993,-0.045721762,2
0.29763082,-0.0038534892,2
-0.21532822,0.025957962,0
0.5500005,1.0070535,1
1.2767729,-0.020262262,2
0.50904256,-0.9998372,2
-1.133283,-0.12010915,3
0.32719925,-0.17738937,2
-0.17121786,-0.016418232,0
1.2795167,-0.13967593,2
1.2638987,-0.16870978,2
-0.41386366,-1.0167704,0
0.51880956,-0.9572769,4
-1.1411947,0.03382564,0
1.2702391,0.0035664816,2
0.3016199,-0.011414758,2
0.59579426,0.9682821,1
-0.431612,-1.1051538,0
-1.1763227,-0.12030608,3
-0.16545983,-0.016545678,0
-0.43925893,0.91185,1
-0.44164717,-1.1185192,4
-1.1065961,-0.019882578,0
1.2698511,-0.1410336,2
-0.4090935,0.90627974,1
-0.16018097,-0.03168802,1
0.33674377,-0.15303668,2
0.30917618,-0.13120644,2
0.2997425,-0.14015369,2
0.5675779,0.85969967,1
-0.46705315,-1.1085286,3
-0.4742213,-0.98438036,4
-0.5087062,-1.0793879,3
-0.18734941,-0.108757295,4
-0.4154197,-1.1417872,3
-0.41550994,0.89658684,1
-0.3520282,0.7926744,1
-0.4096634,1.0359979,1
-0.1935721,-0.09295857,1
-1.2257982,-0.065508254,3
-0.42095828,-1.1184224,4
0.561926,-1.1769059,4
0.62316275,0.8311791,1
0.2799355,-0.0014061629,2
1.2542502,-0.013835142,2
0.5881707,0.8537367,1
-1.1344504,-0.12158694,0
0.5281967,-1.0041776,0
-0.40570146,-1.094557,3
0.4507401,-1.0811918,2
-0.34914368,0.8416134,1
0.31351674,-0.16602902,2
-0.42679483,1.0088545,1
0.5036606,-0.9514239,4
0.54484177,1.0258895,1
-0.18271811,0.007342992,0
0.2872206,0.006808156,2
1.2368462,-0.02688252,2
-0.18039548,0.02221774,4
-0.42390862,1.0182513,1
0.30463383,-0.15832165,2
1.2826204,-0.1629275,2
0.5807151,0.8720008,1
-0.399899,1.0410943,1
0.5408562,-1.0202504,0
-0.15326141,-0.14319764,1
-0.2032266,-0.11344586,1
1.2442408,-0.010574543,2
-0.45937082,-1.0939759,0
-1.1622683,-0.06753997,4
-0.4821908,-1.0582166,4
-0.40342027,1.0120629,4
0.36340326,-0.19136234,2
-0.4415978,0.94139504,1
0.5045967,-1.0480428,2
-1.2103423,-0.063320294,3
-1.1481105,-0.069059804,4
-1.1910999,-0.05735442,4
0.25246158,-0.09718344,2
-0.37612006,0.9621109,1
-0.1739772,-0.109819,4
-0.1598494,0.0056517315,0
-1.1333904,0.021802848,4
-0.4288353,1.0418509,1
0.5603073,0.9329564,1
0.54609483,0.9977135,1
-0.40528882,1.0183703,1
-0.37468326,0.9875669,1
1.2258636,-0.11854482,2
1.2727611,-0.14887062,2
0.31656557,-0.13960284,2
-0.42534012,1.0200111,1
0.5256352,-1.1298238,2
1.2647629,-0.14384878,2
-1.1552198,-0.14201103,0
0.54673797,0.8477093,1
0.50064665,-1.1171849,0
0.29246378,0.028362822,4
0.5063878,-0.9749362,2
-0.18423168,-0.018306915,1
-0.43980765,-0.9678712,3
-1.1389303,0.025992496,4
-0.42043838,1.0113122,1
0.2637424,0.06285154,4
0.33965355,-0.14092863,4
0.29324967,-0.10587247,4
1.305931,-0.16788557,4
-1.1596546,-0.092623614,3
-1.215637,-0.04046673,3
1.2556792,-0.13626866,2
-1.1628798,-0.12141953,0
-1.1548654,-0.10879449,3
-1.1783383,0.058105137,3
0.53089434,-1.145961,2
0.307354,0.012339464,2
-1.1293898,0.0651299,3
-0.43680206,1.0473076,1
-0.4088213,0.85606426,1
-0.43270165,1.0414375,4
1.2284642,-0.026417667,2
-0.15571634,-0.16507049,0
-0.3751857,0.8950468,1
1.331775,-0.16260122,2
0.49521458,-1.0096707,2
-1.1549077,0.052680362,3
-0.43741137,0.90441763,1
-0.4207311,0.86671495,1
0.5467716,-1.1524355,0
-0.440902,-1.0986347,4
-0.41069943,0.86897993,1
-1.1698858,-0.07669995,0
1.2420301,-0.007388934,2
1.2995569,-0.15340747,2
0.55957186,0.8810528,1
0.30142063,-0.12379521,2
-0.45871958,-1.1069564,3
0.5602383,0.98486954,1
-0.41532683,1.0325756,1
0.28117165,-0.049330525,2
-1.1711032,-0.07162705,3
0.3289423,-0.14370698,2
0.46142694,-1.1198219,2
1.2823343,0.0013957109,2
-0.45516586,-0.9588877,3
0.5804926,0.96761745,1
-1.1539658,-0.14178099,3
-0.4399124,-1.0156045,3
1.2797523,-0.04674353,2
-0.4310442,0.9172677,1
-0.4491368,0.8897494,1
-0.47981492,-0.96978116,3
0.28424212,-0.13538532,2
-1.1436415,-0.005436919,0
-0.45658877,-1.1126591,3
0.51260227,-1.1114953,2
0.5905694,0.9698982,1
1.2953033,-0.14636378,2
-0.3838812,0.96508163,1
-0.45754334,-1.1169504,0
-1.160483,-0.07975207,4
-0.14813784,-0.01080622,0
1.2751936,0.013315375,2
-1.1508095,-0.12628272,3
0.5210472,-1.160042,2
-0.43410614,-0.99256164,0
-0.4717843,-0.9693312,4
0.5122804,-1.1330272,2
-0.4009537,0.89661384,1
-0.41174605,0.8845261,1
0.50477433,-1.0066689,2
-0.45691088,-1.0985408,0
-0.42464092,-0.99824613,0
1.2803468,-0.03173106,2
-1.1555037,-0.07075103,4
-1.1832334,-0.08030355,3
-0.3787674,0.8308884,1
-1.1831828,-0.088612854,3
-1.1347682,-0.12208794,0
-0.36618996,0.8327206,1
-0.42486128,1.042255,1
-0.353598,0.8349156,1
0.5293677,1.0113513,4
-0.38849807,0.8314683,1
0.24027617,-0.07832966,2
1.2651501,-0.10552613,4
0.56060934,0.8675638,1
0.59505785,-1.1542696,0
-0.40918142,0.9882012,1
-1.1688979,-0.08263599,3
-0.2118664,-0.088924095,0
-0.43664846,-0.9718824,3
0.31013867,-0.02931577,2
1.2470933,-0.14485897,2
0.27976978,0.015668252,2
0.5591825,0.857251,4
0.5570959,1.0077571,1
-0.3718788,0.97733384,1
0.2755462,-0.075991586,4
1.2443733,-0.1320417,2
-0.37959337,0.98361313,1
0.5679426,0.8658123,1
1.2864189,-0.18885314,2
-0.40759453,-1.1319466,0
-0.4442472,-0.9879562,3
0.5588508,0.9613551,1
-0.17059189,-0.16798213,0
-0.4654355,-1.0809073,3
-1.1591634,-0.13648652,3
-0.14651825,-0.14506854,4
-1.1583244,0.048786294,4
1.2612927,-0.14588428,2
-0.4148642,1.0205576,1
-1.2015696,-0.06079213,4
1.246386,0.0037057316,2
-0.3953696,-1.1481432,0
-0.45097414,-0.94896966,3
-0.39780483,-1.1241373,0
0.27412325,-0.099242054,2
-1.1463212,0.020432353,0
-1.1127267,-0.035066254,0
0.2705754,0.010768275,4
0.29063842,-0.01426703,4
-0.4014338,-1.1502076,0
0.5467261,0.99941856,4
-1.160525,0.038938567,3
1.3010936,-0.042248946,2
-1.1660419,-0.06321618,0
-0.24493346,-0.035189725,4
-0.46299595,0.9439124,1
-0.16463499,0.00037788303,0
1.2491841,-0.1477642,4
0.5922395,0.8532148,1
0.29264024,-0.14752045,2
1.2585286,-0.0421088,2
1.2998447,-0.035230853,2
-0.42274466,1.0229598,1
0.52585053,0.8772543,1
0.28058738,-0.11033341,2
-1.1511006,0.0047201077,3
0.547901,-1.1349427,0
0.5194632,0.9967005,1
0.54933345,0.8535122,4
-0.41684726,0.9002829,1
-0.14693569,-0.16304746,0
-0.14204141,-0.14375344,0
-0.23044367,-0.08404093,1
-0.24585386,-0.05811696,1
-0.46871978,-1.1278657,0
0.35003862,-0.1433079,2
0.28718704,-0.0022357844,2
1.2866404,-0.13066445,2
0.2714997,-0.07188517,2
-0.38689375,0.8738584,1
-0.43406278,-1.1162523,0
1.235553,0.027935013,4
0.29566538,0.005868456,2
0.55066705,0.8615318,1
0.4980553,-0.97387415,4
0.5413879,0.8579348,1
0.5903672,0.96161723,1
1.3183296,-0.18550232,2
-0.4241447,1.0033284,1
-1.134292,0.04073512,4
-0.2109922,0.029930467,1
0.28563887,0.022953155,2
0.3191327,-0.097972676,2
1.2472215,-0.14225926,4
-0.4016368,0.96190566,1
-0.14069492,-0.14503166,0
0.31556657,-0.10561993,2
-0.46664757,0.95341575,1
0.56955016,0.8526861,1
0.30007902,-0.13328499,2
-1.1720078,-0.08233986,3
-0.17713429,0.033711538,0
-1.1894132,-0.034830928,3
-1.1524204,-0.11863013,3
0.50556886,-0.9977008,2
0.49429706,-0.9744658,2
-0.43727234,-0.9852552,0
0.31041405,-0.1288059,2
-0.42907637,1.0028445,1
0.5413892,0.8978816,1
1.3105067,-0.16763747,4
-1.1415743,-0.061621685,4
0.51571363,0.9279019,1
0.56614155,-1.0605431,0
1.2460289,0.01672397,2
0.59641856,0.9651065,1
-1.1468929,-0.10923393,3
0.5572509,0.9594381,1
0.5585649,-1.1870522,0
-0.2140939,0.020833723,1
1.2312347,0.019905847,2
0.30113274,-0.14932537,2
-0.42941925,-1.1038153,3
0.51088876,0.92011946,1
0.53113335,-1.147804,0
-0.4305149,1.0416919,1
0.5533072,-1.0613734,0
-0.4257314,0.8803744,1
-0.17844546,-0.11880565,0
0.31394422,-0.16611704,2
0.5592012,-1.0118694,0
0.5267622,-1.0038626,2
-0.4472847,-0.95472103,3
-1.1688013,-0.07595631,4
0.29967326,-0.1339062,2
-0.42984828,-1.1627246,3
0.5412608,-1.0325981,2
-0.42689642,-1.1149802,4
0.5420277,-1.1474997,0
-1.1215309,-0.087815724,4
1.2866923,-0.0034973181,2
-1.1662195,-0.030467926,4
1.263962,-0.15709434,2
0.29762453,0.021112446,2
0.30124003,-0.16290018,2
-0.4684928,-1.0967526,3
-1.1402475,-0.108217284,0
0.57124275,0.8502644,1
0.5149289,0.8936411,1
1.2412133,-0.11438354,2
0.33876362,-0.006300014,2
0.53179896,-0.9942516,0
0.29973495,-0.09124313,2
0.29093078,-0.02412168,2
-0.38063,1.0135522,1
-0.43484202,1.0560169,1
0.32043758,-0.13913006,2
0.28709614,-0.14536731,2
-1.189439,-0.054481283,3
0.30811775,-0.022040034,2
-1.1924202,0.025021687,4
-1.1441582,-0.10051303,0
1.2809445,-0.038745265,2
-0.41695178,1.0142022,4
0.28101695,-0.14540412,2
-1.1450479,-0.13600881,0
-0.21456833,0.032377858,4
-0.43377683,-1.1293628,3
-1.1742827,-0.08250898,0
0.5704326,0.9953102,1
-0.42373773,0.8802652,4
0.52316266,0.87773854,1
0.332502,0.026704999,2
-0.4062865,1.038539,1
-0.4593887,0.9100813,1
-1.1658936,0.04060472,3
-0.14536613,-0.14055067,0
-0.15523042,-0.14957345,0
0.52776736,-1.1281892,0
1.2607412,-0.17741692,4
0.32414943,-0.17055468,2
-1.1756641,-0.12923795,3
-1.1157557,0.0014970116,3
-1.1275703,0.026214547,0
-0.40433878,1.0487784,1
0.5445382,-1.0246571,0
0.4943146,-0.96447724,2
-1.1811168,-0.04478224,3
-0.14778289,-0.14692512,0
0.55736035,0.946746,1
0.3215669,-0.16922955,2
-0.44369516,-0.97076625,3
0.47219932,-1.0786124,2
-0.4325231,-0.9913974,3
-0.1902275,0.022704784,1
-1.1835655,-0.04574783,4
-1.1433098,0.015792288,3
-1.1210444,-0.018384583,3
0.29912192,-0.12962444,2
0.2510316,-0.089701675,2
-0.42900416,-1.1245261,0
0.2764419,-0.13532609,2
-0.4487064,-1.1022052,4
0.3134757,-0.17243177,2
-0.40588886,0.91604555,1
-0.4541348,-0.9573423,4
1.2559544,-0.015277769,2
0.6071857,0.82792014,1
-1.1622051,-0.10984677,3
-0.45041433,-1.0050975,3
-1.215573,-0.08436529,3
1.2523723,-0.13424599,2
-1.1397924,0.0011750585,0
-0.4340504,0.9222626,1
1.2798849,-0.047820117,2
0.54223984,-1.1575583,2
-1.1687275,-0.03596124,3
-0.35735723,-1.1720676,0
1.2564386,0.0129115945,2
0.58202356,0.9950196,1
0.5209019,-0.99433756,2
0.49299097,-1.0884053,2
1.269097,-0.013165532,2
0.6091614,0.79659617,1
-0.4292944,1.0227227,1
-0.18744919,-0.11444688,0
-0.44204947,1.008241,1
0.5743841,0.8185857,1
-1.1522692,-0.099217094,0
1.2517418,0.0042395317,2
1.2797583,-0.16373894,2
-0.4423934,-1.0931282,4
1.2895565,-0.029976362,2
-1.1784964,-0.117248885,3
1.3017966,-0.18459417,2
-0.43939155,0.91404223,1
0.53106916,1.04019,1
0.29801753,0.0062620197,2
1.2365063,-0.10633453,2
-0.40453795,0.84669363,4
1.2473168,-0.055864166,2
-1.1721258,-0.035212904,3
-0.42048246,-1.097727,3
0.5779835,0.8657682,1
0.49301738,-1.0808439,4
-1.1599903,0.050144322,4
0.59661883,0.7974542,1
-0.4110247,1.0459265,4
-0.20636542,0.059747774,4
1.263849,0.017238667,4
0.57667434,0.8668918,4
-0.22657995,-0.08077177,4
-1.1779522,-0.06585783,0
-1.1446434,-0.11767589,0
-0.23097304,-0.0051749675,1
-0.43137524,-0.98412037,3
-0.42578545,0.8920856,4
0.52639586,-1.020268,2
0.29950604,-0.1420578,2
1.2834328,-0.068631835,2
-0.41035077,0.8554531,1
-0.18993561,-0.102681324,4
-1.1499318,0.009854483,0
0.30847743,-0.106614135,4
-0.47275937,-0.94998306,3
0.5770511,0.8479627,1
0.4860773,-1.0862007,2
-1.1332226,-0.010344148,3
1.2677615,-0.15389585,2
-0.4501841,-0.9870541,4
-0.42251238,1.0060487,1
0.31944084,-0.18777435,2
0.36876026,-0.14761941,2
-0.17546023,0.010265925,0
-0.43898785,-1.0745218,4
-0.49153882,-1.1066669,3
0.53311723,-0.9839326,4
0.48237005,-1.1371075,0
-0.4699483,-1.0629629,0
-1.1663936,-0.12262848,0
-0.16197923,-0.16411318,0
-0.21750014,-0.13395406,0
-0.18071777,0.023260554,4
0.49938175,-0.94942117,4
-1.1376278,-0.0032697138,0
-1.1500645,0.021614624,3
1.2817456,-0.13901506,4
-0.18955462,-0.0026137375,1
-1.1109638,0.025080804,4
-1.1802094,-0.08755714,3
0.5370753,-1.0255361,0
0.52553666,1.0457953,4
0.2820512,0.038806427,2
-1.1498618,0.031241834,3
1.2788424,-0.14427322,2
1.2521508,-0.11502624,2
1.2531409,0.038424004,4
-1.0944408,-0.16390264,0
1.2259289,-0.1232313,2
-1.1744987,-0.09010092,3
-1.1782298,-0.11122459,3
-0.19325069,0.005373587,0
-0.4259454,-1.1567478,0
0.54461205,0.8337405,1
0.5649815,-1.1993893,0
-1.1708927,-0.092686474,3
0.5568317,-1.154506,0
0.28225854,0.013162349,4
-0.41018233,-1.1478263,0
0.3056095,0.008457792,2
-0.20907639,0.039362114,0
-0.40604138,0.87960297,4
-0.24128881,0.07217129,1
-0.21854167,0.02192705,1
0.53330755,-0.9884806,2
1.2679377,-0.1384184,4
0.4833728,-0.99183583,0
0.3101307,-0.1446026,2
0.5495893,0.85327107,1
0.5930343,0.9549493,1
-0.41515952,0.8835859,1
0.30378243,-0.12138697,2
0.53624773,-1.1180307,0
-0.42171612,0.9401675,4
